Date and Time,"Hydro-only, KtCO2e","Estimated, KtCO2e","Coal-only, KtCO2e"
2023-07-21 00:00:00,0.14212799999999998,2.5235054010200244,6.774768
2023-07-22 00:00:00,0.1414938,2.5073798397119154,6.7445378
2023-07-23 00:00:00,0.1406223,2.5036748939218323,6.7029963
2023-07-24 00:00:00,0.1392636,2.4715282187915895,6.6382316
2023-07-25 00:00:00,0.1380309,2.449378899198632,6.5794729
2023-07-26 00:00:00,0.135912,2.403714987411192,6.478472
2023-07-27 00:00:00,0.1333332,2.3588727518389514,6.3555492000000005
2023-07-28 00:00:00,0.131964,2.3372596404789894,6.290284
2023-07-29 00:00:00,0.1302672,2.3084735523645663,6.2094032
2023-07-30 00:00:00,0.12796559999999998,2.2715485410114242,6.099693599999999
2023-07-31 00:00:00,0.1258278,2.227317185965214,5.9977918
2023-08-01 00:00:00,0.1243998,2.2045148299480806,5.9297238
2023-08-02 00:00:00,0.1232028,2.1839201032194926,5.8726668
2023-08-03 00:00:00,0.1224321,2.166900871599616,5.8359301
2023-08-04 00:00:00,0.1214598,2.1433277069953474,5.7895838
2023-08-05 00:00:00,0.1204413,2.120142565231531,5.741035299999999
2023-08-06 00:00:00,0.11996040000000001,2.100235428193708,5.7181124
2023-08-07 00:00:00,0.1198155,2.106798539315026,5.7112055
2023-08-08 00:00:00,0.1193346,2.093002183058668,5.6882826
2023-08-09 00:00:00,0.1192989,2.099865525817685,5.6865809
2023-08-10 00:00:00,0.1194165,2.102774309661491,5.6921865
2023-08-11 00:00:00,0.1197063,2.114552670951537,5.7060002999999995
2023-08-12 00:00:00,0.1198134,2.111023823407463,5.7111054
2023-08-13 00:00:00,0.1203867,2.115616389524294,5.738432700000001
2023-08-14 00:00:00,0.1209495,2.1356141010451437,5.7652595
2023-08-15 00:00:00,0.1217433,2.1440910525348293,5.8030973
2023-08-16 00:00:00,0.1226463,2.156946893017154,5.8461403
2023-08-17 00:00:00,0.123795,2.197379578029168,5.900895
2023-08-18 00:00:00,0.1238874,2.1918867512338625,5.9052994
2023-08-19 00:00:00,0.12440609999999999,2.1900081130602804,5.9300241
2023-08-20 00:00:00,0.1244397,2.1929889722921954,5.9316257
2023-08-21 00:00:00,0.12457410000000001,2.196422690237758,5.9380321
2023-08-22 00:00:00,0.124278,2.192522292095972,5.923918
2023-08-23 00:00:00,0.1241394,2.192754139730905,5.9173114
2023-08-24 00:00:00,0.1266762,2.2389940034692843,6.0382322
2023-08-25 00:00:00,0.1298031,2.295313052735014,6.1872811
2023-08-26 00:00:00,0.1332219,2.359636310795099,6.350243900000001
2023-08-27 00:00:00,0.13717410000000002,2.4233892213382022,6.5386321
2023-08-28 00:00:00,0.13983269999999998,2.4629902928311846,6.6653587
2023-08-29 00:00:00,0.1435161,2.5390846141147865,6.8409341
2023-08-30 00:00:00,0.1463406,2.582814334403589,6.9755686
2023-08-31 00:00:00,0.1464603,2.584574493110692,6.9812743
2023-09-01 00:00:00,0.1465128,2.5880441359473543,6.983776799999999
2023-09-02 00:00:00,0.1465086,2.5873831336824575,6.9835766
2023-09-03 00:00:00,0.1462671,2.5766819961000342,6.9720651
2023-09-04 00:00:00,0.1474956,2.605270343025478,7.0306236
2023-09-05 00:00:00,0.1477938,2.604209239106651,7.0448378
2023-09-06 00:00:00,0.1487346,2.625497435078072,7.0896826
2023-09-07 00:00:00,0.1496103,2.654319039870807,7.1314243
2023-09-08 00:00:00,0.1506981,2.668680958807397,7.1832761
2023-09-09 00:00:00,0.1514772,2.688926885744921,7.2204132
2023-09-10 00:00:00,0.1523781,2.6975389192609502,7.2633561
2023-09-11 00:00:00,0.1522647,2.6968792143864126,7.2579507
2023-09-12 00:00:00,0.15327690000000002,2.713808580158167,7.3061989
2023-09-13 00:00:00,0.1536192,2.719217562004328,7.3225152
2023-09-14 00:00:00,0.15344909999999998,2.714298447362553,7.3144071
2023-09-15 00:00:00,0.1530984,2.6987635315206693,7.2976904000000005
2023-09-16 00:00:00,0.1525251,2.6901481468449893,7.2703631
2023-09-17 00:00:00,0.15157589999999999,2.6844109033880184,7.2251179
2023-09-18 00:00:00,0.15086609999999998,2.661172697408247,7.1912841
2023-09-19 00:00:00,0.1499379,2.6501427449984503,7.147039899999999
2023-09-20 00:00:00,0.1494885,2.647040956712337,7.1256185
2023-09-21 00:00:00,0.1495137,2.6444012185007484,7.1268197
2023-09-22 00:00:00,0.1501773,2.660743783553235,7.158451299999999
2023-09-23 00:00:00,0.1509795,2.664387303160239,7.196689500000001
2023-09-24 00:00:00,0.1518216,2.681538219148014,7.2368296
2023-09-25 00:00:00,0.1530249,2.702384798155471,7.2941869
2023-09-26 00:00:00,0.1534323,2.7105589286562703,7.3136063
2023-09-27 00:00:00,0.1540308,2.7173910724720804,7.3421348
2023-09-28 00:00:00,0.1544466,2.719761201537033,7.3619546
2023-09-29 00:00:00,0.1544088,2.723905768407065,7.3601528
2023-09-30 00:00:00,0.1545222,2.734715214113749,7.365558200000001
2023-10-01 00:00:00,0.15425550000000002,2.724720737970378,7.3528455
2023-10-02 00:00:00,0.15388169999999998,2.7160769755844405,7.3350276999999995
2023-10-03 00:00:00,0.15323699999999998,2.7182056003505832,7.304296999999999
2023-10-04 00:00:00,0.1525986,2.691784884170776,7.2738666
2023-10-05 00:00:00,0.15116220000000002,2.6662103949401765,7.205398199999999
2023-10-06 00:00:00,0.1495725,2.630635114031934,7.1296225
2023-10-07 00:00:00,0.1481487,2.612987657335742,7.061754700000001
2023-10-08 00:00:00,0.1467648,2.584210237896586,6.995788800000001
2023-10-09 00:00:00,0.14520660000000002,2.5554415042269047,6.9215146
2023-10-10 00:00:00,0.14473830000000001,2.55356570707865,6.899192299999999
2023-10-11 00:00:00,0.1440789,2.5399621413469626,6.8677609
2023-10-12 00:00:00,0.1436694,2.5348808433631587,6.8482414
2023-10-13 00:00:00,0.1438941,2.5303664773402845,6.858952100000001
2023-10-14 00:00:00,0.1437639,2.526977694827492,6.8527458999999995
2023-10-15 00:00:00,0.1445178,2.5506259605866273,6.8886818000000005
2023-10-16 00:00:00,0.1454502,2.5594244462908406,6.933126199999999
2023-10-17 00:00:00,0.14562450000000002,2.5710695443994953,6.941434500000001
2023-10-18 00:00:00,0.1463091,2.579401129235736,6.9740671
2023-10-19 00:00:00,0.1473381,2.6018740421914144,7.0231161
2023-10-20 00:00:00,0.14864850000000002,2.6189140834676374,7.0855785
2023-10-21 00:00:00,0.14991059999999998,2.6426096572745017,7.1457386
2023-10-22 00:00:00,0.1510341,2.661497318298831,7.1992921
2023-10-23 00:00:00,0.15201689999999998,2.68256889419098,7.2461389
2023-10-24 00:00:00,0.15304589999999998,2.701982751026641,7.2951879
2023-10-25 00:00:00,0.1537851,2.717220167388748,7.3304231
